share,sector,year
0.002130656,Electricity,2050
0.006711931,Electricity,2050
0.003285511,Electricity,2050
0.026279593,Electricity,2050
0.001731147,Electricity,2050
0.002017534,Electricity,2050
0.006355579,Electricity,2050
0.003111076,Electricity,2050
0.024884347,Electricity,2050
0.002721207,Electricity,2050
0.003171382,Electricity,2050
0.009990399,Electricity,2050
0.004890331,Electricity,2050
0.039115956,Electricity,2050
0.010128812,Electricity,2050
0.011804443,Electricity,2050
0.037186019,Electricity,2050
0.018202671,Electricity,2050
0.145596461,Electricity,2050
0.157143004,Electricity,2050
0.158287628,Electricity,2050
0.433682707,Electricity,2050
0.248485263,Electricity,2050
0.336340536,Electricity,2050
0.078719556,Electricity,2050
0.079292946,Electricity,2050
0.217249952,Electricity,2050
0.124476744,Electricity,2050
0.168487155,Electricity,2050
0.011998648,Electricity,2050
0.012086045,Electricity,2050
0.033113825,Electricity,2050
0.018973082,Electricity,2050
0.025681268,Electricity,2050
0.001733634,Electricity,2050
0.001746262,Electricity,2050
0.004784477,Electricity,2050
0.002741341,Electricity,2050
0.003710578,Electricity,2050
0.10618473,Electricity,2050
0.106958175,Electricity,2050
0.293048241,Electricity,2050
0.167906555,Electricity,2050
0.227272153,Electricity,2050
0.139415307,Electricity,2050
0.123098919,Electricity,2050
0.592847037,Electricity,2050
0.299204591,Electricity,2050
0.332338412,Electricity,2050
0.091774751,Electricity,2050
0.081033948,Electricity,2050
0.390261231,Electricity,2050
0.196961349,Electricity,2050
0.218772785,Electricity,2050
0.003935676,Electricity,2050
0.003475067,Electricity,2050
0.016735997,Electricity,2050
0.008446508,Electricity,2050
0.009381871,Electricity,2050
0.001972747,Electricity,2050
0.001741868,Electricity,2050
0.008388874,Electricity,2050
0.00423379,Electricity,2050
0.004702638,Electricity,2050
0.113037454,Electricity,2050
0.099808183,Electricity,2050
0.480678351,Electricity,2050
0.242594059,Electricity,2050
0.269458848,Electricity,2050
0.169535968,Electricity,2050
0.177252124,Electricity,2050
0.439077575,Electricity,2050
0.1837148,Electricity,2050
0.290908217,Electricity,2050
0.210437488,Electricity,2050
0.220015211,Electricity,2050
0.545007548,Electricity,2050
0.228037045,Electricity,2050
0.361091486,Electricity,2050
0.009616701,Electricity,2050
0.010054389,Electricity,2050
0.024906088,Electricity,2050
0.010420976,Electricity,2050
0.016501379,Electricity,2050
0.016050241,Electricity,2050
0.016780742,Electricity,2050
0.041568175,Electricity,2050
0.017392573,Electricity,2050
0.027540745,Electricity,2050
0.121748512,Electricity,2050
0.127289699,Electricity,2050
0.315313865,Electricity,2050
0.131930727,Electricity,2050
0.208909313,Electricity,2050
0.054951248,Electricity,2050
0.069139605,Electricity,2050
0.296177302,Electricity,2050
0.107520984,Electricity,2050
0.875266551,Electricity,2050
0.001971657,Electricity,2050
0.002480737,Electricity,2050
0.010626874,Electricity,2050
0.018579323,Electricity,2050
0.11290556,Electricity,2040
0.195859616,Electricity,2040
0.522897627,Electricity,2040
0.197278131,Electricity,2040
0.225501796,Electricity,2040
0.247294915,Electricity,2040
0.14335501,Electricity,2040
0.248680909,Electricity,2040
0.663917655,Electricity,2040
0.250481982,Electricity,2040
0.286317275,Electricity,2040
0.31398777,Electricity,2040
0.005688841,Electricity,2040
0.009868551,Electricity,2040
0.026346635,Electricity,2040
0.009940024,Electricity,2040
0.011362097,Electricity,2040
0.012460161,Electricity,2040
0.054055124,Electricity,2040
0.093770545,Electricity,2040
0.250344589,Electricity,2040
0.094449679,Electricity,2040
0.107962155,Electricity,2040
0.118395917,Electricity,2040
0.020043593,Electricity,2040
0.034770037,Electricity,2040
0.092827558,Electricity,2040
0.035021859,Electricity,2040
0.040032274,Electricity,2040
0.043901104,Electricity,2040
0.093003786,Electricity,2040
0.161335596,Electricity,2040
0.430726875,Electricity,2040
0.162504071,Electricity,2040
0.185752772,Electricity,2040
0.203704435,Electricity,2040
0.096729906,Electricity,2040
0.200482747,Electricity,2040
0.283918065,Electricity,2040
0.107522301,Electricity,2040
0.20474932,Electricity,2040
0.360401787,Electricity,2040
0.056863213,Electricity,2040
0.117854896,Electricity,2040
0.166902812,Electricity,2040
0.063207582,Electricity,2040
0.120363025,Electricity,2040
0.211864193,Electricity,2040
0.000958914,Electricity,2040
0.001987448,Electricity,2040
0.002814568,Electricity,2040
0.001065902,Electricity,2040
0.002029743,Electricity,2040
0.003572775,Electricity,2040
0.080884623,Electricity,2040
0.167641757,Electricity,2040
0.237409572,Electricity,2040
0.08990912,Electricity,2040
0.171209424,Electricity,2040
0.30136453,Electricity,2040
0.012118022,Electricity,2040
0.025115855,Electricity,2040
0.035568372,Electricity,2040
0.013470059,Electricity,2040
0.025650358,Electricity,2040
0.045150015,Electricity,2040
0.057306232,Electricity,2040
0.1187731,Electricity,2040
0.168203145,Electricity,2040
0.06370003,Electricity,2040
0.121300769,Electricity,2040
0.213514819,Electricity,2040
0.102899425,Electricity,2040
0.168706467,Electricity,2040
0.392067125,Electricity,2040
0.136099899,Electricity,2040
0.246741314,Electricity,2040
0.308330559,Electricity,2040
0.079452845,Electricity,2040
0.130265146,Electricity,2040
0.302731024,Electricity,2040
0.105088285,Electricity,2040
0.190519036,Electricity,2040
0.238074604,Electricity,2040
0.001140393,Electricity,2040
0.001869706,Electricity,2040
0.004345123,Electricity,2040
0.001508341,Electricity,2040
0.002734535,Electricity,2040
0.003417104,Electricity,2040
0.080140557,Electricity,2040
0.13139267,Electricity,2040
0.305351344,Electricity,2040
0.105997888,Electricity,2040
0.192168093,Electricity,2040
0.240135284,Electricity,2040
0.009094952,Electricity,2040
0.014911427,Electricity,2040
0.034653563,Electricity,2040
0.012029436,Electricity,2040
0.021808678,Electricity,2040
0.027252355,Electricity,2040
0.0846822,Electricity,2040
0.138838819,Electricity,2040
0.322655899,Electricity,2040
0.11200489,Electricity,2040
0.203058444,Electricity,2040
0.253743981,Electricity,2040
0.104066278,Electricity,2040
0.382440687,Electricity,2040
0.382315056,Electricity,2040
0.137925042,Electricity,2040
0.271224531,Electricity,2040
0.393653787,Electricity,2040
0.016142244,Electricity,2040
0.059322301,Electricity,2040
0.059302814,Electricity,2040
0.021394248,Electricity,2040
0.042071003,Electricity,2040
0.061061621,Electricity,2040
0.000626427,Electricity,2040
0.0023021,Electricity,2040
0.002301344,Electricity,2040
0.000830239,Electricity,2040
0.001632635,Electricity,2040
0.002369598,Electricity,2040
0.073765318,Electricity,2040
0.2710855,Electricity,2040
0.270996449,Electricity,2040
0.097765432,Electricity,2040
0.192252133,Electricity,2040
0.279033684,Electricity,2040
0.009681714,Electricity,2040
0.035580032,Electricity,2040
0.035568344,Electricity,2040
0.012831735,Electricity,2040
0.025233135,Electricity,2040
0.036623233,Electricity,2040
0.061511461,Electricity,2040
0.226052913,Electricity,2040
0.225978655,Electricity,2040
0.081524688,Electricity,2040
0.160315305,Electricity,2040
0.232680748,Electricity,2040
0.103617738,Electricity,2040
0.494537744,Electricity,2040
0.176540945,Electricity,2040
0.25628388,Electricity,2040
0.226762092,Electricity,2040
0.003157629,Electricity,2040
0.015070459,Electricity,2040
0.005379879,Electricity,2040
0.007809951,Electricity,2040
0.006910309,Electricity,2040
0.055708481,Electricity,2040
0.265880603,Electricity,2040
0.094914521,Electricity,2040
0.137787082,Electricity,2040
0.121915147,Electricity,2040
0.014774559,Electricity,2040
0.070514733,Electricity,2040
0.025172472,Electricity,2040
0.036542791,Electricity,2040
0.032333363,Electricity,2040
0.064723165,Electricity,2040
0.308905104,Electricity,2040
0.110273482,Electricity,2040
0.160083633,Electricity,2040
0.14164332,Electricity,2040
0.104175888,Electricity,2040
0.220299408,Electricity,2040
0.367546175,Electricity,2040
0.127606184,Electricity,2040
0.222870052,Electricity,2040
0.213118118,Electricity,2040
0.067020234,Electricity,2040
0.141726824,Electricity,2040
0.23645616,Electricity,2040
0.082093817,Electricity,2040
0.143380615,Electricity,2040
0.137106833,Electricity,2040
0.000743617,Electricity,2040
0.001572517,Electricity,2040
0.002623577,Electricity,2040
0.000910864,Electricity,2040
0.001590866,Electricity,2040
0.001521256,Electricity,2040
0.084468805,Electricity,2040
0.178625093,Electricity,2040
0.298017004,Electricity,2040
0.103466762,Electricity,2040
0.180709445,Electricity,2040
0.172802297,Electricity,2040
0.011160573,Electricity,2040
0.02360112,Electricity,2040
0.039375963,Electricity,2040
0.013670708,Electricity,2040
0.023876518,Electricity,2040
0.022831774,Electricity,2040
0.087081018,Electricity,2040
0.184149107,Electricity,2040
0.307233234,Electricity,2040
0.106666491,Electricity,2040
0.186297918,Electricity,2040
0.178146239,Electricity,2040
0.103469188,Electricity,2040
0.305989554,Electricity,2040
0.324548524,Electricity,2040
0.116329725,Electricity,2040
0.230404586,Electricity,2040
0.860726763,Electricity,2040
0.029085905,Electricity,2040
0.086015782,Electricity,2040
0.091232837,Electricity,2040
0.032701091,Electricity,2040
0.064768324,Electricity,2040
0.241956251,Electricity,2040
0.000520316,Electricity,2040
0.001538732,Electricity,2040
0.00163206,Electricity,2040
0.000584988,Electricity,2040
0.001158637,Electricity,2040
0.004328344,Electricity,2040
0.087743045,Electricity,2040
0.259482612,Electricity,2040
0.275220829,Electricity,2040
0.098648926,Electricity,2040
0.195385702,Electricity,2040
0.729906056,Electricity,2040
0.01133953,Electricity,2040
0.033534405,Electricity,2040
0.035568344,Electricity,2040
0.012748959,Electricity,2040
0.025250799,Electricity,2040
0.094329888,Electricity,2040
0.019412744,Electricity,2040
0.057409332,Electricity,2040
0.06089134,Electricity,2040
0.02182562,Electricity,2040
0.043228186,Electricity,2040
0.161488351,Electricity,2040
0.085218204,Electricity,2040
0.127562964,Electricity,2040
0.099080549,Electricity,2040
0.042568089,Electricity,2040
0.070822442,Electricity,2040
0.228609028,Electricity,2040
0.022210559,Electricity,2040
0.033246943,Electricity,2040
0.025823525,Electricity,2040
0.01109459,Electricity,2040
0.018458568,Electricity,2040
0.059582743,Electricity,2040
0.001021737,Electricity,2040
0.001529436,Electricity,2040
0.001187942,Electricity,2040
0.000510377,Electricity,2040
0.000849137,Electricity,2040
0.002740944,Electricity,2040
0.151246236,Electricity,2040
0.226400196,Electricity,2040
0.175849282,Electricity,2040
0.075550328,Electricity,2040
0.125696473,Electricity,2040
0.405737897,Electricity,2040
0.030585328,Electricity,2040
0.045783118,Electricity,2040
0.035560608,Electricity,2040
0.015277944,Electricity,2040
0.025418602,Electricity,2040
0.082049161,Electricity,2040
0.055786211,Electricity,2040
0.08350627,Electricity,2040
0.064860888,Electricity,2040
0.027866257,Electricity,2040
0.046362344,Electricity,2040
0.149653839,Electricity,2040
0.096767677,Electricity,2040
0.151226994,Electricity,2040
0.138352741,Electricity,2040
0.057522422,Electricity,2040
0.096425462,Electricity,2040
0.359312205,Electricity,2040
0.037670319,Electricity,2040
0.058870578,Electricity,2040
0.05385881,Electricity,2040
0.022392684,Electricity,2040
0.0375371,Electricity,2040
0.139875275,Electricity,2040
0.002582583,Electricity,2040
0.004036019,Electricity,2040
0.003692425,Electricity,2040
0.001535186,Electricity,2040
0.002573449,Electricity,2040
0.009589498,Electricity,2040
0.132660561,Electricity,2040
0.207319826,Electricity,2040
0.18967028,Electricity,2040
0.078858531,Electricity,2040
0.132191413,Electricity,2040
0.492587611,Electricity,2040
0.025023205,Electricity,2040
0.039105869,Electricity,2040
0.035776709,Electricity,2040
0.014874754,Electricity,2040
0.024934712,Electricity,2040
0.092914734,Electricity,2040
0.035039631,Electricity,2040
0.054759381,Electricity,2040
0.050097606,Electricity,2040
0.020828902,Electricity,2040
0.034915715,Electricity,2040
0.130107154,Electricity,2040
0.235518419,Electricity,2040
0.274265943,Electricity,2040
0.135067147,Electricity,2040
0.213948592,Electricity,2040
0.240580896,Electricity,2040
0.124493133,Electricity,2040
0.223895452,Electricity,2040
0.258807885,Electricity,2040
0.137933085,Electricity,2040
0.218248054,Electricity,2040
0.249693194,Electricity,2040
0.130385975,Electricity,2040
0.226813214,Electricity,2040
0.253679422,Electricity,2040
0.130385975,Electricity,2040
0.224692555,Electricity,2040
0.264114983,Electricity,2040
0.133578229,Electricity,2040
0.219555455,Electricity,2040
0.252131871,Electricity,2040
0.130968383,Electricity,2040
0.215214177,Electricity,2040
0.250213802,Electricity,2040
0.13029002,Electricity,2040
0.213650877,Electricity,2040
0.247414784,Electricity,2040
0.130224401,Electricity,2040
0.227728198,Electricity,2040
0.264058908,Electricity,2040
0.133904163,Electricity,2040
0.242633997,Electricity,2040
0.271855993,Electricity,2040
0.135249611,Electricity,2040
0.199291664,Electricity,2040
0.179728722,Electricity,2040
0.096426717,Electricity,2040
0.291239923,Electricity,2040
0.115535777,Electricity,2040
0.180351647,Electricity,2040
0.052633072,Electricity,2040
0.047466485,Electricity,2040
0.025466365,Electricity,2040
0.076916673,Electricity,2040
0.030513082,Electricity,2040
0.047631,Electricity,2040
0.141037606,Electricity,2040
0.12719302,Electricity,2040
0.068240653,Electricity,2040
0.206108879,Electricity,2040
0.081764029,Electricity,2040
0.127633861,Electricity,2040
0.017288361,Electricity,2040
0.015591294,Electricity,2040
0.008364925,Electricity,2040
0.025264784,Electricity,2040
0.010022618,Electricity,2040
0.015645332,Electricity,2040
0.189755984,Electricity,2040
0.171129087,Electricity,2040
0.091812905,Electricity,2040
0.277304715,Electricity,2040
0.110007637,Electricity,2040
0.171722206,Electricity,2040
0.347833084,Electricity,2040
0.313688964,Electricity,2040
0.16829807,Electricity,2040
0.50831469,Electricity,2040
0.201650008,Electricity,2040
0.314776184,Electricity,2040
0.212964677,Electricity,2040
0.156501431,Electricity,2040
0.163334719,Electricity,2040
0.241614936,Electricity,2040
0.166512072,Electricity,2040
0.237931472,Electricity,2040
0.058492263,Electricity,2040
0.042984231,Electricity,2040
0.044861042,Electricity,2040
0.06636126,Electricity,2040
0.045733725,Electricity,2040
0.065349571,Electricity,2040
0.044829135,Electricity,2040
0.032943603,Electricity,2040
0.034382013,Electricity,2040
0.050860025,Electricity,2040
0.035050847,Electricity,2040
0.050084654,Electricity,2040
0.008889986,Electricity,2040
0.006532987,Electricity,2040
0.006818236,Electricity,2040
0.010085961,Electricity,2040
0.006950871,Electricity,2040
0.009932199,Electricity,2040
0.19355812,Electricity,2040
0.142240127,Electricity,2040
0.148450727,Electricity,2040
0.219597604,Electricity,2040
0.151338541,Electricity,2040
0.216249798,Electricity,2040
0.291965168,Electricity,2040
0.214556551,Electricity,2040
0.223924687,Electricity,2040
0.331243408,Electricity,2040
0.228280697,Electricity,2040
0.326193541,Electricity,2040
0.204837964,Electricity,2040
0.140271789,Electricity,2040
0.138808611,Electricity,2040
0.193161245,Electricity,2040
0.144854987,Electricity,2040
0.606516998,Electricity,2040
0.064878987,Electricity,2040
0.044428735,Electricity,2040
0.043965298,Electricity,2040
0.061180582,Electricity,2040
0.045880386,Electricity,2040
0.192104079,Electricity,2040
0.023474588,Electricity,2040
0.016075255,Electricity,2040
0.015907573,Electricity,2040
0.022136427,Electricity,2040
0.016600493,Electricity,2040
0.069507313,Electricity,2040
0.002407432,Electricity,2040
0.001648595,Electricity,2040
0.001631398,Electricity,2040
0.002270197,Electricity,2040
0.00170246,Electricity,2040
0.007128309,Electricity,2040
0.207997822,Electricity,2040
0.14243564,Electricity,2040
0.140949891,Electricity,2040
0.196140976,Electricity,2040
0.14708954,Electricity,2040
0.615873209,Electricity,2040
0.122592179,Electricity,2040
0.083950376,Electricity,2040
0.083074688,Electricity,2040
0.115603853,Electricity,2040
0.086693346,Electricity,2040
0.362990525,Electricity,2040
0.199806438,Electricity,2040
0.143068344,Electricity,2040
0.126941184,Electricity,2040
